Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_6804,USER_1555,147.59,Bank Transfer,2023-01-24 12:18:00,35566.58,Laptop,Tokyo,Electronics,0,0,2,52.63,0,Visa,46,4504.58,Password,0.5093,0,0
TXN_46392,USER_4214,62.12,ATM Withdrawal,2023-05-05 03:01:00,30918.99,Mobile,Tokyo,Restaurants,0,0,2,211.65,1,Amex,91,3275.03,PIN,0.233,0,0
TXN_4609,USER_5306,200.01,ATM Withdrawal,2023-05-05 16:39:00,44230.48,Laptop,Mumbai,Restaurants,0,0,13,480.57,4,Visa,237,148.15,PIN,0.2851,0,1
TXN_48876,USER_2642,307.21,ATM Withdrawal,2023-07-12 05:03:00,56867.49,Tablet,New York,Restaurants,0,1,14,439.36,2,Mastercard,103,429.74,OTP,0.2529,1,0
TXN_31257,USER_4719,29.27,ATM Withdrawal,2023-09-14 15:58:00,61163.79,Tablet,Mumbai,Clothing,0,0,4,355.13,2,Mastercard,174,3321.62,Password,0.5007,0,0
TXN_586,USER_2581,30.09,ATM Withdrawal,2023-11-12 23:37:00,97798.11,Tablet,New York,Clothing,0,0,2,160.68,4,Discover,69,2213.09,Password,0.8762,0,1
TXN_34495,USER_9405,57.63,POS,2023-05-07 00:40:00,85220.34,Laptop,London,Electronics,0,1,2,199.92,1,Discover,192,3567.23,Biometric,0.091,0,0
TXN_31732,USER_5360,57.78,ATM Withdrawal,2023-01-12 21:05:00,17804.05,Mobile,Mumbai,Clothing,0,1,14,198.65,1,Amex,5,2193.02,OTP,0.3264,1,0
TXN_3789,USER_2678,100.5,Online,2023-05-10 05:45:00,95770.2,Tablet,Sydney,Electronics,0,0,5,302.24,4,Discover,45,3547.42,OTP,0.1015,0,1
TXN_47185,USER_6865,158.03,ATM Withdrawal,2023-08-27 07:21:00,66772.56,Mobile,New York,Travel,0,0,8,489.82,4,Discover,210,409.2,PIN,0.124,0,1
TXN_1697,USER_8151,38.67,POS,2023-07-29 00:53:00,68386.09,Laptop,Tokyo,Restaurants,0,0,3,251.72,4,Discover,56,1144.78,OTP,0.1689,0,1
TXN_42440,USER_1230,10.08,Online,2023-01-11 23:25:00,43608.99,Tablet,New York,Restaurants,0,0,14,340.52,0,Amex,129,2300.81,Password,0.3813,0,0
TXN_33728,USER_5062,125.99,ATM Withdrawal,2023-07-09 03:53:00,32049.7,Laptop,Mumbai,Restaurants,0,0,5,466.8,2,Visa,236,2889.05,Password,0.2201,0,0
TXN_48480,USER_1404,27.35,Bank Transfer,2023-02-26 09:10:00,78454.89,Tablet,New York,Groceries,0,0,4,31.27,2,Discover,70,948.85,Biometric,0.0565,0,0
TXN_30689,USER_7830,51.47,Online,2023-04-20 01:00:00,25731.71,Laptop,Tokyo,Travel,0,0,6,156.15,4,Discover,193,3362.78,OTP,0.4466,1,1
TXN_36691,USER_6978,87.45,ATM Withdrawal,2023-01-10 12:30:00,83679.09,Mobile,Mumbai,Groceries,0,0,11,268.52,1,Amex,15,4615.82,Biometric,0.2663,0,0
TXN_49990,USER_5929,4.05,POS,2023-07-30 01:05:00,69903.13,Tablet,London,Travel,0,0,12,167.49,0,Mastercard,63,3992.12,Password,0.5924,0,0
TXN_22132,USER_9886,99.63,Bank Transfer,2023-08-30 06:35:00,55969.89,Tablet,London,Electronics,0,0,1,239.26,1,Mastercard,109,1475.7,Password,0.9538,1,1
TXN_7598,USER_9627,21.03,Bank Transfer,2023-11-06 05:57:00,74497.51,Mobile,New York,Restaurants,0,1,1,116.71,0,Discover,123,2826.52,OTP,0.2068,0,0
TXN_38399,USER_7119,142.09,Bank Transfer,2023-12-21 00:34:00,31778.26,Mobile,London,Clothing,1,0,11,132.21,2,Discover,80,2229.43,PIN,0.3864,1,0
TXN_36521,USER_8459,206.74,Bank Transfer,2023-11-05 12:31:00,10436.02,Laptop,London,Travel,0,0,10,277.42,0,Visa,44,42.97,Biometric,0.8779,0,1
TXN_45535,USER_6724,57.34,Bank Transfer,2023-06-06 02:02:00,73816.14,Mobile,Sydney,Electronics,0,0,13,160.09,0,Amex,108,3774.64,PIN,0.4604,0,0
TXN_12010,USER_9620,100.4,POS,2023-07-09 00:54:00,84836.69,Laptop,Mumbai,Clothing,0,0,7,14.1,3,Amex,34,4531.1,OTP,0.7657,1,0
TXN_11010,USER_9662,60.65,Online,2023-06-10 15:24:00,98958.48,Tablet,Mumbai,Electronics,0,0,8,206.33,2,Amex,112,2557.7,Password,0.7982,1,0
TXN_27887,USER_5212,155.22,POS,2023-10-28 19:12:00,33429.32,Laptop,New York,Restaurants,0,0,13,183.09,0,Amex,45,1191.99,PIN,0.2423,0,0
TXN_16164,USER_7090,322.57,Online,2023-06-25 13:48:00,27301.17,Mobile,New York,Travel,0,0,12,172.94,0,Visa,236,2507.86,OTP,0.5061,1,0
TXN_17549,USER_1668,48.98,Bank Transfer,2023-10-30 04:49:00,99675.99,Mobile,New York,Travel,0,0,5,422.64,0,Visa,199,4894.12,OTP,0.5078,1,0
TXN_16409,USER_1915,100.12,Bank Transfer,2023-10-07 22:46:00,49144.21,Laptop,Tokyo,Clothing,0,0,12,464.07,0,Discover,122,4002.74,Password,0.0912,0,0
TXN_15731,USER_7792,5.81,POS,2023-06-19 23:47:00,92026.25,Laptop,New York,Electronics,0,0,10,238.36,1,Visa,93,1068.48,Password,0.3055,1,0
TXN_41673,USER_9916,69.91,ATM Withdrawal,2023-06-05 14:22:00,96382.45,Mobile,Mumbai,Electronics,0,0,1,459.42,3,Discover,183,1759.29,OTP,0.1043,0,0
TXN_5990,USER_3603,2.03,Bank Transfer,2023-06-11 06:25:00,15613.67,Mobile,New York,Restaurants,0,0,8,497.01,1,Mastercard,136,977.79,PIN,0.3092,0,0
TXN_43890,USER_8764,362.25,POS,2023-12-28 02:56:00,31113.17,Tablet,Mumbai,Travel,0,0,13,389.11,2,Mastercard,13,2154.33,PIN,0.6284,1,0
TXN_35691,USER_3050,49.85,POS,2023-07-11 03:39:00,42486.55,Laptop,Sydney,Clothing,0,0,5,144.7,2,Visa,82,3918.01,OTP,0.0862,1,0
TXN_25940,USER_6237,187.18,Bank Transfer,2023-02-08 19:36:00,53380.92,Mobile,New York,Electronics,0,1,6,400.84,3,Mastercard,29,4719.95,OTP,0.3103,0,0
TXN_18849,USER_4111,24.79,Online,2023-09-13 01:11:00,23914.32,Laptop,Sydney,Clothing,0,0,9,481.26,0,Discover,65,2570.79,OTP,0.6452,1,0
TXN_6974,USER_1191,21.68,ATM Withdrawal,2023-04-03 21:19:00,81095.07,Laptop,Sydney,Groceries,0,0,13,202.09,1,Mastercard,65,1146.97,Password,0.8985,0,1
TXN_17319,USER_9200,9.46,POS,2023-12-30 00:15:00,42680.42,Mobile,London,Electronics,0,0,1,486.15,3,Amex,237,4522.52,PIN,0.0554,0,0
TXN_10089,USER_2141,40.08,Bank Transfer,2023-11-12 21:44:00,70617.31,Mobile,Tokyo,Restaurants,0,1,11,94.1,2,Amex,194,497.39,OTP,0.1181,1,0
TXN_43034,USER_2066,177.35,Online,2023-08-15 07:36:00,82120.85,Laptop,New York,Groceries,1,0,13,124.32,0,Amex,174,2195.47,OTP,0.8269,0,0
TXN_8238,USER_4319,18.56,ATM Withdrawal,2023-03-08 21:13:00,34403.81,Tablet,London,Clothing,0,0,2,50.91,3,Discover,105,820.05,Password,0.6178,1,0
TXN_36342,USER_6431,154.91,ATM Withdrawal,2023-07-16 07:31:00,75595.03,Mobile,London,Groceries,1,0,3,22.84,3,Amex,201,1211.29,Password,0.5374,1,0
TXN_3504,USER_8024,100.39,ATM Withdrawal,2023-08-04 01:45:00,68864.46,Laptop,New York,Restaurants,1,0,8,189.85,0,Amex,61,1738.55,OTP,0.3474,1,0
TXN_36285,USER_8610,36.92,Online,2023-06-19 06:36:00,44749.23,Mobile,London,Groceries,0,0,9,165.74,3,Discover,168,3399.68,OTP,0.9975,0,1
TXN_44129,USER_7866,232.13,Online,2023-05-27 15:26:00,11252.72,Mobile,Tokyo,Travel,0,0,4,152.21,2,Mastercard,13,4783.45,PIN,0.3778,0,0
TXN_8961,USER_2434,188.36,ATM Withdrawal,2023-02-13 00:01:00,72539.33,Mobile,Tokyo,Clothing,1,1,2,101.0,0,Discover,19,1085.46,Biometric,0.1105,0,0
TXN_5329,USER_3565,32.12,Bank Transfer,2023-04-06 09:31:00,49512.86,Tablet,Mumbai,Electronics,0,0,4,212.36,1,Amex,193,4054.55,Biometric,0.8212,0,0
TXN_43091,USER_4114,5.26,Bank Transfer,2023-08-29 14:47:00,6082.81,Laptop,London,Electronics,0,0,7,88.48,0,Visa,117,4148.89,Biometric,0.9038,0,1
TXN_44454,USER_4219,120.85,ATM Withdrawal,2023-09-05 10:19:00,71696.37,Tablet,Tokyo,Groceries,0,0,3,498.02,2,Amex,142,2395.85,OTP,0.6058,0,0
TXN_27392,USER_7327,73.24,ATM Withdrawal,2023-03-05 10:12:00,93837.07,Laptop,London,Electronics,0,0,2,333.61,3,Amex,185,3051.83,PIN,0.3893,1,0
TXN_40295,USER_4709,303.39,Online,2023-04-06 11:37:00,98055.74,Laptop,London,Restaurants,0,1,2,156.98,3,Visa,22,476.22,Biometric,0.4145,0,0
TXN_6660,USER_8860,46.04,Online,2023-03-12 11:47:00,78216.79,Mobile,London,Electronics,0,0,1,77.82,4,Amex,131,4873.51,OTP,0.3028,1,1
TXN_22761,USER_9371,128.44,Bank Transfer,2023-07-23 04:02:00,59552.04,Laptop,Tokyo,Travel,0,1,14,20.3,2,Visa,185,3602.06,Password,0.6908,1,0
TXN_21430,USER_7557,106.45,Bank Transfer,2023-05-08 10:55:00,16888.74,Laptop,Sydney,Travel,0,0,12,263.57,3,Discover,36,2425.44,PIN,0.999,0,1
TXN_9284,USER_6837,49.37,Online,2023-10-31 14:21:00,92944.19,Mobile,Mumbai,Restaurants,0,0,14,281.82,1,Amex,81,581.07,Biometric,0.0946,0,0
TXN_7289,USER_6920,5.98,POS,2023-07-01 14:26:00,87841.56,Mobile,New York,Electronics,0,0,12,193.22,3,Mastercard,41,1346.93,Biometric,0.964,0,1
TXN_45319,USER_9608,63.76,Online,2023-09-11 04:40:00,91766.96,Mobile,London,Electronics,0,0,2,284.27,1,Mastercard,80,3313.49,PIN,0.2327,1,0
TXN_36250,USER_5177,6.51,ATM Withdrawal,2023-10-18 23:42:00,57855.62,Mobile,New York,Clothing,0,0,14,452.17,4,Discover,154,3072.27,OTP,0.6346,0,1
TXN_3189,USER_2849,125.29,Online,2023-02-02 10:35:00,11630.56,Tablet,Tokyo,Restaurants,0,0,3,474.62,1,Discover,113,1617.17,Biometric,0.6267,1,0
TXN_37042,USER_1638,40.67,ATM Withdrawal,2023-11-14 06:41:00,57769.88,Mobile,Sydney,Restaurants,0,0,10,77.64,2,Mastercard,129,4566.14,PIN,0.1402,0,0
TXN_46572,USER_2548,77.81,Bank Transfer,2023-02-26 11:29:00,74291.78,Tablet,Mumbai,Groceries,0,0,7,195.1,3,Discover,2,795.49,Password,0.4542,0,0
TXN_47823,USER_6881,716.93,ATM Withdrawal,2023-03-08 10:22:00,92236.42,Mobile,London,Clothing,0,0,10,472.54,1,Mastercard,128,4543.37,Password,0.5775,0,0
TXN_29949,USER_2090,70.37,Online,2023-01-16 13:13:00,69956.26,Mobile,New York,Clothing,0,0,14,247.59,0,Visa,99,1718.95,Password,0.4127,0,0
TXN_5260,USER_7464,169.55,Online,2023-03-15 05:49:00,59735.73,Mobile,Mumbai,Groceries,0,0,4,136.7,3,Amex,22,1583.64,OTP,0.0701,0,0
TXN_16157,USER_1559,39.14,Online,2023-03-29 09:24:00,58166.53,Mobile,Sydney,Electronics,0,0,14,444.06,4,Amex,109,4382.79,OTP,0.703,0,1
TXN_44711,USER_6804,19.85,POS,2023-07-22 08:36:00,42132.33,Tablet,Tokyo,Electronics,0,0,11,58.47,0,Visa,118,2222.98,PIN,0.0372,0,0
TXN_16115,USER_3523,73.47,Online,2023-11-20 09:26:00,15369.99,Laptop,Sydney,Restaurants,0,0,7,454.22,0,Discover,200,3121.54,OTP,0.1239,0,0
TXN_22022,USER_8764,9.04,ATM Withdrawal,2023-10-14 04:11:00,57492.23,Laptop,Sydney,Groceries,0,0,7,122.26,2,Amex,193,4998.32,Password,0.6174,1,0
TXN_2265,USER_5666,34.8,ATM Withdrawal,2023-08-13 18:59:00,591.02,Tablet,New York,Clothing,0,0,14,398.11,0,Visa,214,436.61,PIN,0.5502,0,0
TXN_47343,USER_8585,37.96,Online,2023-11-06 11:36:00,36822.31,Tablet,New York,Travel,0,0,12,18.89,4,Visa,162,3276.71,Biometric,0.3071,1,1
TXN_35302,USER_1941,31.89,ATM Withdrawal,2023-06-28 00:10:00,15294.09,Tablet,Sydney,Restaurants,0,0,11,460.61,1,Visa,122,4103.19,Password,0.1492,1,0
TXN_32434,USER_8904,186.84,Online,2023-06-07 13:09:00,78942.55,Tablet,Mumbai,Restaurants,0,0,6,280.4,2,Mastercard,180,1252.92,Biometric,0.3229,0,0
TXN_6752,USER_2737,55.87,Bank Transfer,2023-03-28 16:16:00,64207.19,Laptop,Tokyo,Restaurants,0,0,7,51.03,4,Discover,104,2403.3,PIN,0.1544,0,1
TXN_10801,USER_1195,66.08,ATM Withdrawal,2023-11-04 06:36:00,50410.52,Mobile,Tokyo,Electronics,0,0,4,483.04,0,Mastercard,162,1585.8,Password,0.3835,0,0
TXN_31586,USER_9632,53.91,Bank Transfer,2023-03-20 02:02:00,90247.18,Tablet,Sydney,Clothing,0,1,12,265.91,4,Amex,116,4768.34,Biometric,0.7484,1,1
TXN_13933,USER_8987,18.69,Bank Transfer,2023-11-03 13:42:00,5536.81,Tablet,Mumbai,Groceries,0,0,11,59.0,0,Visa,73,3059.59,Password,0.5465,0,0
TXN_29141,USER_7842,41.42,ATM Withdrawal,2023-03-07 06:11:00,64970.21,Mobile,London,Electronics,0,0,1,311.18,4,Discover,33,3714.02,OTP,0.3744,1,1
TXN_8781,USER_3268,153.45,Bank Transfer,2023-02-11 05:27:00,7374.93,Laptop,Mumbai,Restaurants,0,0,4,433.21,1,Discover,222,2253.17,PIN,0.8694,1,1
TXN_15211,USER_5358,3.25,Bank Transfer,2023-09-18 00:37:00,2232.85,Mobile,New York,Travel,0,0,1,446.13,3,Amex,90,2155.46,OTP,0.1013,0,0
TXN_25850,USER_7577,91.83,POS,2023-10-04 16:31:00,64001.56,Tablet,Tokyo,Electronics,0,0,12,219.3,2,Amex,184,4992.57,Password,0.9988,1,1
TXN_24835,USER_9603,7.31,ATM Withdrawal,2023-05-30 00:52:00,13364.96,Tablet,Tokyo,Restaurants,0,0,14,191.92,2,Mastercard,178,3166.87,Biometric,0.3598,0,0
TXN_38857,USER_7537,82.66,Online,2023-01-24 07:38:00,90134.38,Mobile,Tokyo,Clothing,0,1,14,101.1,4,Visa,80,4270.16,OTP,0.0447,1,1
TXN_11265,USER_2942,158.96,Bank Transfer,2023-02-23 00:36:00,84800.75,Tablet,Sydney,Travel,1,0,3,141.27,3,Amex,7,2625.88,Biometric,0.0302,1,0
TXN_29658,USER_5664,93.6,POS,2023-03-08 07:23:00,963.1,Laptop,Tokyo,Groceries,0,0,10,30.58,4,Discover,45,1210.65,PIN,0.3542,0,1
TXN_30481,USER_3272,160.27,Online,2023-02-05 11:29:00,24442.06,Tablet,London,Travel,0,1,13,203.14,4,Visa,142,4646.2,Biometric,0.042,0,1
TXN_34392,USER_2904,20.31,ATM Withdrawal,2023-05-09 10:44:00,3464.95,Mobile,Tokyo,Clothing,0,0,8,401.13,2,Mastercard,88,3298.75,OTP,0.8588,0,1
TXN_34176,USER_2531,278.34,POS,2023-12-31 13:41:00,94350.17,Mobile,London,Restaurants,0,1,2,102.03,2,Visa,226,3568.94,PIN,0.9362,0,1
TXN_35244,USER_9162,229.1,Bank Transfer,2023-07-17 01:33:00,36219.57,Laptop,Tokyo,Electronics,0,0,9,67.8,3,Discover,69,676.91,PIN,0.0122,0,0
TXN_6199,USER_8759,5.15,ATM Withdrawal,2023-01-25 21:32:00,4351.92,Laptop,Sydney,Electronics,0,0,6,362.87,1,Mastercard,78,4621.64,Biometric,0.6917,1,0
TXN_18508,USER_1749,198.54,POS,2023-10-01 03:46:00,44810.09,Mobile,Tokyo,Clothing,1,0,7,472.26,2,Discover,18,504.45,OTP,0.0309,0,0
TXN_6887,USER_1235,57.8,POS,2023-07-04 08:35:00,12613.55,Mobile,London,Groceries,0,0,8,359.13,0,Discover,157,3419.43,Password,0.6455,0,0
TXN_28985,USER_6432,30.81,Bank Transfer,2023-05-31 14:27:00,43627.0,Tablet,Sydney,Electronics,0,0,9,173.02,3,Discover,17,2443.47,OTP,0.015,0,0
TXN_19101,USER_2394,204.11,ATM Withdrawal,2023-09-10 22:05:00,89737.4,Laptop,Tokyo,Clothing,0,0,11,379.94,4,Visa,202,2722.81,OTP,0.6485,0,1
TXN_31456,USER_9913,4.57,Bank Transfer,2023-10-25 19:28:00,6106.84,Laptop,New York,Travel,0,0,11,91.93,2,Amex,218,3976.16,Password,0.1048,0,0
TXN_15121,USER_7172,144.98,Bank Transfer,2023-11-27 08:11:00,12360.64,Tablet,London,Clothing,1,0,7,80.69,2,Mastercard,197,4738.62,Biometric,0.6833,1,0
TXN_12141,USER_2672,139.26,Online,2023-08-18 12:29:00,52658.29,Laptop,Mumbai,Electronics,0,0,10,65.85,0,Discover,208,1064.18,Biometric,0.555,1,0
TXN_21549,USER_3339,73.13,Online,2023-03-06 07:52:00,30348.52,Tablet,Sydney,Clothing,0,0,7,124.58,2,Visa,220,1860.68,Biometric,0.3917,0,0
TXN_13069,USER_1105,118.91,Bank Transfer,2023-07-06 04:32:00,54749.79,Tablet,Sydney,Groceries,0,0,8,321.01,2,Visa,178,3572.72,Biometric,0.9379,1,1
TXN_24994,USER_1822,240.93,POS,2023-09-22 17:24:00,48739.25,Laptop,New York,Restaurants,0,0,2,421.16,2,Mastercard,22,2159.09,PIN,0.9554,0,1
TXN_36638,USER_3051,116.65,Online,2023-01-08 15:38:00,24451.83,Tablet,Tokyo,Electronics,0,1,4,401.67,0,Visa,160,4853.33,OTP,0.4855,1,0
TXN_42270,USER_9331,101.62,Bank Transfer,2023-03-13 02:04:00,83372.32,Laptop,Sydney,Electronics,1,0,5,331.35,3,Visa,33,4919.36,PIN,0.218,0,0
TXN_48931,USER_7292,26.46,POS,2023-08-01 02:23:00,99155.7,Laptop,Sydney,Clothing,0,0,6,203.93,0,Discover,73,3921.69,Password,0.6182,1,0
TXN_45737,USER_6721,163.83,ATM Withdrawal,2023-11-06 16:55:00,59141.54,Tablet,Mumbai,Electronics,0,0,5,196.14,1,Visa,210,4926.3,OTP,0.536,0,0
TXN_23141,USER_6862,25.19,Online,2023-05-30 01:32:00,74575.95,Laptop,London,Clothing,0,0,3,141.8,4,Mastercard,69,2994.85,Biometric,0.6477,1,1
TXN_9267,USER_8876,22.49,ATM Withdrawal,2023-08-09 04:52:00,13075.03,Mobile,Mumbai,Electronics,0,0,3,141.01,1,Discover,65,2631.82,PIN,0.1253,0,0
TXN_17299,USER_3944,25.15,ATM Withdrawal,2023-11-21 22:22:00,71532.93,Laptop,New York,Electronics,0,0,8,136.19,1,Mastercard,197,2751.33,Password,0.7597,1,0
TXN_42535,USER_4091,117.33,Bank Transfer,2023-08-07 22:43:00,34525.07,Mobile,London,Restaurants,0,1,7,324.88,1,Amex,146,4553.81,Password,0.4237,0,0
TXN_43655,USER_7265,6.5,Online,2023-12-17 12:05:00,81769.39,Laptop,Sydney,Electronics,0,0,9,177.16,4,Mastercard,145,4683.92,Biometric,0.8271,1,1
TXN_19386,USER_1592,50.68,Bank Transfer,2023-05-06 07:22:00,35217.7,Tablet,Sydney,Clothing,0,0,1,202.51,3,Mastercard,57,4802.39,OTP,0.8885,0,1
TXN_24181,USER_7069,22.62,ATM Withdrawal,2023-09-14 22:38:00,87352.04,Laptop,Mumbai,Travel,0,0,12,293.13,3,Visa,88,2195.28,OTP,0.8837,1,1
TXN_21110,USER_6093,8.17,ATM Withdrawal,2023-01-12 04:42:00,99694.89,Mobile,Sydney,Groceries,0,0,9,112.5,3,Discover,2,4872.52,PIN,0.3446,0,0
TXN_28191,USER_3195,45.5,Bank Transfer,2023-01-09 23:21:00,50492.88,Mobile,New York,Groceries,0,0,5,307.8,0,Mastercard,41,482.46,OTP,0.8296,0,0
TXN_42740,USER_3508,214.23,Bank Transfer,2023-05-11 14:49:00,9769.46,Tablet,Sydney,Electronics,1,0,6,466.29,1,Amex,211,2402.91,PIN,0.2367,0,0
TXN_30224,USER_1396,104.27,Online,2023-11-02 14:45:00,9329.04,Mobile,Tokyo,Restaurants,0,0,3,336.09,2,Amex,236,738.9,Biometric,0.2423,0,0
TXN_23271,USER_8751,88.01,POS,2023-06-23 00:43:00,26890.87,Tablet,Sydney,Groceries,0,0,1,25.88,0,Amex,192,4354.82,OTP,0.7748,1,0
TXN_2582,USER_5008,42.18,Online,2023-04-27 16:02:00,29927.12,Laptop,Mumbai,Restaurants,0,1,8,258.56,2,Discover,184,3079.46,OTP,0.428,0,0
TXN_12903,USER_1848,29.19,POS,2023-11-28 19:51:00,76958.85,Mobile,Mumbai,Restaurants,0,0,9,81.28,1,Mastercard,65,994.9,PIN,0.5,0,0
TXN_23861,USER_2873,142.09,Bank Transfer,2023-04-22 06:23:00,21812.42,Laptop,London,Electronics,0,0,6,80.52,4,Mastercard,185,983.5,Biometric,0.1437,0,1
TXN_31943,USER_2044,231.61,ATM Withdrawal,2023-06-22 04:32:00,23311.82,Laptop,Sydney,Travel,0,0,3,225.02,4,Mastercard,5,4157.19,Password,0.8679,0,1
TXN_48327,USER_2478,304.63,Online,2023-05-02 08:10:00,96204.04,Mobile,Mumbai,Restaurants,0,0,2,371.5,3,Amex,32,3272.91,OTP,0.0311,0,0
TXN_11863,USER_2799,108.53,POS,2023-09-10 07:05:00,30789.37,Laptop,Mumbai,Clothing,0,0,2,55.93,3,Amex,159,4886.66,Password,0.3334,1,0
TXN_35910,USER_9164,2.95,ATM Withdrawal,2023-03-30 22:09:00,10819.62,Mobile,New York,Clothing,0,0,3,350.64,2,Discover,202,2221.43,Biometric,0.7083,1,0
TXN_25264,USER_4365,4.89,ATM Withdrawal,2023-10-13 11:46:00,16743.86,Tablet,Sydney,Electronics,0,0,3,266.31,1,Discover,29,1238.23,Biometric,0.299,1,0
TXN_41826,USER_3053,51.85,Online,2023-11-08 04:18:00,97471.37,Tablet,Sydney,Groceries,0,0,1,439.05,4,Amex,152,3884.97,Biometric,0.8535,1,1
TXN_6921,USER_5133,166.27,ATM Withdrawal,2023-05-18 05:51:00,27898.78,Laptop,Sydney,Electronics,0,0,13,435.6,1,Visa,103,2225.32,Password,0.04,0,0
TXN_42059,USER_8590,152.0,ATM Withdrawal,2023-04-05 19:53:00,1559.19,Mobile,New York,Groceries,0,0,2,78.25,3,Amex,235,2033.87,Password,0.1404,1,0
TXN_26545,USER_4198,426.08,Online,2023-07-26 02:35:00,68412.9,Mobile,New York,Clothing,0,0,5,339.79,2,Mastercard,163,2007.49,Password,0.0727,0,0
TXN_38594,USER_5695,58.66,POS,2023-11-20 01:57:00,18361.5,Mobile,Sydney,Electronics,0,0,4,166.41,1,Discover,40,992.42,PIN,0.6681,0,0
TXN_25082,USER_2160,45.21,Online,2023-08-22 05:36:00,92599.52,Mobile,New York,Clothing,0,0,3,404.86,4,Amex,73,1031.27,PIN,0.6339,0,1
TXN_42710,USER_8566,198.96,Bank Transfer,2023-03-18 15:54:00,85584.87,Tablet,Mumbai,Groceries,0,0,3,292.41,1,Amex,223,3171.89,Password,0.2303,1,0
TXN_30405,USER_8181,41.12,Bank Transfer,2023-08-22 21:43:00,67192.74,Laptop,Mumbai,Groceries,0,0,11,140.16,0,Discover,210,3884.45,PIN,0.5143,0,0
TXN_21095,USER_7348,417.96,ATM Withdrawal,2023-06-03 08:56:00,61169.73,Mobile,Sydney,Clothing,0,0,6,118.84,0,Visa,233,4740.19,PIN,0.3473,0,0
TXN_39723,USER_5808,15.35,ATM Withdrawal,2023-04-19 17:15:00,61769.36,Laptop,Mumbai,Travel,0,0,2,81.64,1,Visa,156,1189.85,Biometric,0.3171,0,0
TXN_21640,USER_4111,67.45,ATM Withdrawal,2023-07-19 21:19:00,23619.48,Mobile,Tokyo,Restaurants,0,0,10,226.12,2,Mastercard,49,2432.82,Password,0.3821,1,0
TXN_7112,USER_9073,13.75,POS,2023-08-17 01:53:00,8566.32,Tablet,Sydney,Clothing,0,0,9,458.15,1,Visa,144,317.59,PIN,0.1553,1,0
TXN_43711,USER_3183,45.04,Online,2023-07-11 16:56:00,79891.77,Tablet,London,Restaurants,0,0,8,268.69,1,Amex,188,681.45,PIN,0.6923,1,0
TXN_36676,USER_6611,5.34,Bank Transfer,2023-02-14 03:05:00,65796.2,Mobile,Mumbai,Clothing,0,0,13,81.12,2,Visa,72,875.95,Biometric,0.3209,1,0
TXN_46805,USER_8038,10.44,POS,2023-01-17 06:57:00,9767.19,Tablet,Tokyo,Groceries,0,0,13,282.82,0,Visa,107,4932.13,Biometric,0.6325,1,0
TXN_37628,USER_8883,129.82,POS,2023-08-20 11:35:00,85981.92,Laptop,Mumbai,Groceries,0,0,12,401.25,1,Amex,59,724.92,Password,0.3582,0,0
TXN_31994,USER_8614,52.29,POS,2023-01-15 08:58:00,84413.1,Mobile,Mumbai,Restaurants,0,0,7,414.65,0,Mastercard,76,554.58,Biometric,0.372,0,0
TXN_35831,USER_1287,8.93,Online,2023-06-05 15:15:00,71685.62,Tablet,Sydney,Clothing,0,0,11,496.64,0,Amex,7,4999.0,OTP,0.851,1,1
TXN_27983,USER_2171,12.48,POS,2023-10-17 05:03:00,86138.58,Tablet,London,Groceries,0,0,11,223.79,3,Discover,5,4758.61,OTP,0.7831,0,0
TXN_27368,USER_6417,42.93,POS,2023-01-07 18:55:00,84847.84,Tablet,Tokyo,Clothing,0,1,10,29.8,1,Mastercard,11,4742.01,Biometric,0.4148,0,0
TXN_39706,USER_9809,157.74,POS,2023-04-28 22:54:00,6051.96,Tablet,Mumbai,Electronics,0,0,4,385.5,2,Discover,89,1117.99,PIN,0.3478,0,0
TXN_8971,USER_5549,254.01,Online,2023-10-16 21:39:00,43409.62,Mobile,London,Restaurants,0,0,7,34.05,2,Mastercard,128,1564.63,Biometric,0.4288,0,0
TXN_48550,USER_2838,61.38,Bank Transfer,2023-11-17 21:07:00,47437.65,Tablet,London,Clothing,0,0,8,400.6,1,Discover,25,3001.19,Biometric,0.4737,0,0
TXN_30710,USER_4835,106.79,POS,2023-07-09 22:38:00,74396.24,Tablet,London,Electronics,0,0,9,198.96,0,Discover,166,18.22,OTP,0.4195,0,0
TXN_27310,USER_7520,56.4,Online,2023-08-14 18:07:00,36210.33,Tablet,Tokyo,Clothing,0,0,10,181.22,2,Discover,74,2271.97,Biometric,0.8391,0,0
TXN_36697,USER_1510,23.88,Bank Transfer,2023-09-01 08:55:00,15143.52,Tablet,London,Travel,0,0,13,320.97,4,Amex,220,2648.64,PIN,0.9682,0,1
TXN_18736,USER_1357,27.74,Online,2023-01-25 11:11:00,99344.24,Laptop,Sydney,Restaurants,0,0,13,492.81,1,Visa,176,2232.41,OTP,0.641,0,0
TXN_1534,USER_8904,8.74,ATM Withdrawal,2023-02-02 20:49:00,35970.37,Laptop,Sydney,Groceries,0,0,9,258.63,0,Discover,6,263.1,OTP,0.5946,1,0
